micRMS,lux,tMid,dT_tb,DOproxy,tds_mV,irObj,irAmb,airT,airRH,pressure_hPa,pump,manual_override,label
0.0,182.5,23.38,0.0,8.43,385.0,26.47,24.13,24.7,58.0,1004.8,0.0,0.0,calm
0.0,182.3,23.38,0.0,8.43,403.0,26.43,24.13,24.6,58.0,1004.7,0.0,0.0,calm
0.0,182.4,23.38,0.0,8.43,371.0,26.49,24.11,24.6,58.0,1004.7,0.0,0.0,calm
0.0,182.5,23.38,0.06,8.44,375.0,26.43,24.11,24.6,58.0,1004.9,0.0,0.0,calm
0.0,182.6,23.44,0.0,8.42,391.0,26.47,24.13,24.6,58.0,1004.7,0.0,0.0,calm
0.0,182.4,23.44,0.0,8.43,365.0,26.47,24.13,24.6,58.0,1004.8,0.0,0.0,calm
0.0,182.8,23.44,0.06,8.42,371.0,26.47,24.15,24.6,58.0,1004.7,0.0,0.0,calm
0.0,182.5,23.44,0.06,8.42,372.0,26.47,24.13,24.6,58.0,1004.7,0.0,0.0,calm
0.0,182.6,23.44,0.0,8.42,377.0,26.43,24.15,24.6,58.0,1004.7,0.0,0.0,calm
0.0,182.5,23.38,0.06,8.43,378.0,26.49,24.13,24.6,58.0,1004.7,0.0,0.0,calm
0.0,182.4,23.44,0.0,8.42,378.0,26.49,24.11,24.7,58.0,1004.7,0.0,0.0,calm
0.0,182.5,23.44,0.06,8.42,395.0,26.49,24.13,24.6,58.0,1004.7,0.0,0.0,calm
0.0,182.5,23.44,0.06,8.42,371.0,26.47,24.11,24.6,58.0,1004.7,0.0,0.0,calm
0.0,182.3,23.38,0.0,8.43,363.0,26.47,24.13,24.6,58.0,1004.7,0.0,0.0,calm
0.0,182.5,23.44,0.0,8.42,382.0,26.47,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,182.2,23.38,0.0,8.43,365.0,26.49,24.15,24.6,57.0,1004.7,0.0,0.0,calm
0.0,182.2,23.38,0.0,8.43,379.0,26.47,24.13,24.7,57.0,1004.7,0.0,0.0,calm
0.0,182.4,23.38,0.06,8.44,369.0,26.49,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,182.1,23.38,0.0,8.43,376.0,26.47,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.9,23.44,0.0,8.42,368.0,26.43,24.13,24.7,57.0,1004.8,0.0,0.0,calm
0.0,182.0,23.44,0.0,8.42,382.0,26.47,24.11,24.7,57.0,1004.7,0.0,0.0,calm
0.0,182.0,23.44,0.0,8.42,369.0,26.43,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,182.1,23.44,0.0,8.42,369.0,26.47,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.9,23.38,0.0,8.43,367.0,26.43,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,182.0,23.44,0.0,8.42,363.0,26.49,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,182.0,23.38,0.06,8.43,374.0,26.49,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.8,23.44,0.06,8.42,385.0,26.53,24.15,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.8,23.44,0.0,8.42,389.0,26.41,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.8,23.38,0.0,8.43,371.0,26.43,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.9,23.38,0.0,8.43,371.0,26.49,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.7,23.38,0.06,8.43,385.0,26.43,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.7,23.38,0.06,8.43,361.0,26.41,24.11,24.7,57.0,1004.7,0.0,0.0,calm
0.0,181.7,23.44,0.13,8.42,378.0,26.47,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.7,23.38,0.13,8.43,372.0,26.47,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.6,23.44,0.0,8.42,360.0,26.47,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.6,23.44,0.0,8.42,369.0,26.43,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.6,23.44,0.0,8.42,356.0,26.43,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.5,23.38,0.06,8.44,372.0,26.47,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.4,23.44,0.0,8.42,377.0,26.35,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.3,23.38,0.0,8.43,384.0,26.43,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.4,23.44,0.06,8.42,371.0,26.43,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.4,23.38,0.0,8.43,380.0,26.49,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.5,23.44,0.0,8.42,370.0,26.43,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.4,23.44,0.06,8.42,377.0,26.41,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.4,23.38,0.0,8.43,352.0,26.41,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.7,23.38,0.0,8.43,370.0,26.43,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.4,23.44,0.06,8.42,369.0,26.47,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.5,23.38,0.0,8.43,378.0,26.43,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.4,23.44,0.0,8.42,372.0,26.47,24.17,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.5,23.38,0.0,8.43,371.0,26.43,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.4,23.44,0.0,8.42,372.0,26.41,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.2,23.44,0.0,8.43,372.0,26.37,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.2,23.44,0.06,8.42,383.0,26.41,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.2,23.38,0.06,8.43,384.0,26.49,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.2,23.44,0.0,8.42,374.0,26.41,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.1,23.44,0.0,8.43,377.0,26.47,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.2,23.44,0.06,8.42,377.0,26.43,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.1,23.44,0.06,8.42,383.0,26.43,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.3,23.44,0.0,8.42,374.0,26.43,24.11,24.6,57.0,1004.8,0.0,0.0,calm
5.17,181.1,23.44,0.0,8.42,380.0,26.41,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,181.1,23.44,0.06,8.42,359.0,26.43,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,181.0,23.44,0.06,8.43,379.0,26.37,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,180.9,23.44,0.13,8.42,383.0,26.37,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.8,23.44,0.06,8.42,380.0,26.41,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.7,23.44,0.06,8.42,368.0,26.35,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.7,23.44,0.06,8.42,369.0,26.47,24.11,24.6,57.0,1004.7,0.0,0.0,calm
90.52,180.7,23.44,0.06,8.42,381.0,26.41,24.13,24.6,57.0,1004.7,0.0,0.0,other
0.0,180.6,23.38,0.0,8.43,380.0,26.41,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.8,23.44,0.06,8.42,361.0,26.47,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.7,23.38,0.0,8.43,371.0,26.41,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.6,23.44,0.0,8.42,379.0,26.43,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,180.6,23.38,0.0,8.43,369.0,26.43,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,180.6,23.44,0.06,8.42,381.0,26.43,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,180.6,23.44,0.06,8.42,377.0,26.43,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.5,23.38,0.0,8.43,375.0,26.37,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,180.5,23.38,0.0,8.44,377.0,26.43,24.09,24.6,57.0,1004.8,0.0,0.0,calm
128.07,180.3,23.38,0.0,8.43,379.0,26.47,24.09,24.6,57.0,1004.7,0.0,0.0,other
0.0,180.3,23.44,0.0,8.42,377.0,26.43,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.2,23.44,0.06,8.42,381.0,26.43,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.2,23.44,0.0,8.42,361.0,26.43,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.1,23.44,0.0,8.42,380.0,26.43,24.11,24.6,57.0,1004.7,0.0,0.0,calm
5.24,180.1,23.38,0.0,8.43,365.0,26.43,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,180.1,23.44,0.06,8.42,367.0,26.43,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.1,23.38,0.06,8.43,391.0,26.47,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,180.1,23.38,0.06,8.43,380.0,26.41,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,180.1,23.44,0.0,8.42,371.0,26.41,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,179.9,23.44,0.13,8.42,362.0,26.41,24.11,24.6,57.0,1004.8,0.0,0.0,calm
5.69,179.9,23.38,0.0,8.43,381.0,26.43,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,179.9,23.44,0.0,8.43,380.0,26.35,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,179.8,23.38,0.0,8.43,378.0,26.41,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,179.7,23.38,0.06,8.43,380.0,26.41,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,179.5,23.44,0.06,8.43,374.0,26.41,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,179.5,23.44,0.06,8.42,378.0,26.43,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,179.4,23.44,0.0,8.42,364.0,26.47,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,179.5,23.38,0.0,8.43,375.0,26.41,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,179.5,23.44,0.0,8.42,377.0,26.47,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,179.5,23.44,0.0,8.42,375.0,26.41,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,179.4,23.44,0.06,8.42,385.0,26.37,24.11,24.6,58.0,1004.8,0.0,0.0,calm
0.0,179.3,23.38,0.0,8.43,364.0,26.41,24.03,24.6,57.0,1004.8,0.0,0.0,calm
90.61,179.0,23.44,0.0,8.42,378.0,26.41,24.09,24.6,57.0,1004.7,0.0,0.0,other
0.0,178.9,23.44,0.0,8.42,391.0,26.47,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,178.8,23.44,0.06,8.43,371.0,26.41,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,178.7,23.44,0.0,8.42,383.0,26.49,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,178.8,23.38,0.06,8.43,369.0,26.41,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,178.6,23.38,0.0,8.44,384.0,26.47,24.15,24.6,57.0,1004.9,0.0,0.0,calm
0.0,178.7,23.38,0.13,8.43,382.0,26.43,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,178.7,23.44,0.06,8.42,377.0,26.37,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,178.7,23.44,0.0,8.42,355.0,26.41,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,178.6,23.44,0.13,8.42,359.0,26.41,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,178.6,23.38,0.06,8.43,375.0,26.47,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,178.7,23.44,0.06,8.42,365.0,26.37,24.11,24.6,58.0,1004.7,0.0,0.0,calm
0.0,178.5,23.44,0.0,8.42,375.0,26.43,24.11,24.6,58.0,1004.7,0.0,0.0,calm
0.0,178.4,23.44,0.0,8.42,369.0,26.41,24.11,24.6,58.0,1004.8,0.0,0.0,calm
0.0,178.3,23.44,0.0,8.42,359.0,26.43,24.11,24.6,58.0,1004.8,0.0,0.0,calm
0.0,178.4,23.44,0.0,8.42,391.0,26.41,24.11,24.6,58.0,1004.8,0.0,0.0,calm
0.0,178.4,23.44,0.06,8.42,391.0,26.41,24.09,24.6,58.0,1004.7,0.0,0.0,calm
0.0,178.3,23.44,0.0,8.42,383.0,26.41,24.13,24.6,58.0,1004.7,0.0,0.0,calm
0.0,178.3,23.44,0.0,8.42,375.0,26.35,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,178.2,23.44,0.0,8.42,381.0,26.41,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,178.3,23.44,0.0,8.42,380.0,26.35,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,178.1,23.44,0.06,8.42,383.0,26.37,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,178.1,23.44,0.0,8.42,382.0,26.43,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,178.2,23.44,0.0,8.42,369.0,26.41,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.9,23.44,0.0,8.42,396.0,26.37,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,177.9,23.44,0.0,8.42,381.0,26.37,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,178.0,23.44,0.0,8.42,367.0,26.37,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.8,23.38,0.0,8.43,393.0,26.37,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.7,23.44,0.06,8.42,377.0,26.41,24.13,24.6,57.0,1004.7,0.0,0.0,calm
90.55,177.8,23.38,0.0,8.43,382.0,26.35,24.11,24.6,57.0,1004.7,0.0,0.0,other
0.0,177.7,23.38,0.0,8.43,393.0,26.35,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.9,23.38,0.0,8.43,365.0,26.43,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.9,23.44,0.0,8.42,368.0,26.41,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,177.9,23.44,0.06,8.42,371.0,26.41,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.8,23.38,0.0,8.43,393.0,26.41,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.8,23.44,0.06,8.42,391.0,26.31,24.07,24.6,57.0,1004.8,0.0,0.0,calm
0.0,177.8,23.44,0.0,8.42,378.0,26.35,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.8,23.44,0.0,8.42,371.0,26.37,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,177.7,23.38,0.0,8.43,383.0,26.41,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,177.7,23.38,0.0,8.43,355.0,26.37,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.5,23.44,0.0,8.42,375.0,26.41,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.3,23.44,0.0,8.42,361.0,26.43,24.09,24.7,57.0,1004.8,0.0,0.0,calm
0.0,177.3,23.44,0.0,8.42,378.0,26.41,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,177.3,23.44,0.0,8.42,377.0,26.43,24.15,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.2,23.44,0.0,8.42,362.0,26.35,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.2,23.44,0.0,8.42,398.0,26.43,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.1,23.44,0.0,8.42,383.0,26.41,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,177.0,23.44,0.0,8.42,368.0,26.37,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.2,23.44,0.0,8.42,362.0,26.43,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,177.3,23.38,0.06,8.43,380.0,26.43,24.11,24.6,57.0,1004.7,0.0,0.0,calm
90.55,177.2,23.44,0.13,8.42,372.0,26.37,24.11,24.6,57.0,1004.7,0.0,0.0,other
0.0,177.2,23.38,0.06,8.43,363.0,26.37,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,177.1,23.44,0.06,8.42,394.0,26.35,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,176.9,23.38,0.0,8.43,377.0,26.41,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,176.9,23.44,0.06,8.42,371.0,26.31,24.15,24.6,57.0,1004.7,0.0,0.0,calm
0.0,176.8,23.44,0.13,8.42,385.0,26.35,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,176.8,23.44,0.06,8.42,379.0,26.37,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,176.8,23.44,0.0,8.42,368.0,26.43,24.11,24.6,57.0,1004.7,0.0,0.0,calm
5.17,176.7,23.44,0.0,8.42,371.0,26.41,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,176.7,23.44,0.06,8.42,377.0,26.37,24.09,24.6,57.0,1004.7,0.0,0.0,calm
0.0,176.5,23.44,0.0,8.43,375.0,26.29,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,176.8,23.38,0.0,8.44,372.0,26.41,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,176.4,23.44,0.0,8.42,369.0,26.37,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,176.5,23.44,0.06,8.42,393.0,26.31,24.13,24.6,57.0,1004.8,0.0,0.0,calm
0.0,176.4,23.44,0.0,8.42,364.0,26.35,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,176.4,23.44,0.06,8.42,380.0,26.41,24.11,24.6,57.0,1004.7,0.0,0.0,calm
90.56,176.4,23.44,0.0,8.42,394.0,26.31,24.09,24.6,57.0,1004.7,0.0,0.0,other
0.0,176.4,23.38,0.0,8.43,362.0,26.43,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,176.3,23.44,0.06,8.42,379.0,26.41,24.13,24.6,57.0,1004.7,0.0,0.0,calm
0.0,176.3,23.38,0.06,8.43,368.0,26.35,24.11,24.6,57.0,1004.7,0.0,0.0,calm
0.0,167.2,23.44,0.06,8.43,395.0,26.23,24.03,24.6,57.0,1004.8,0.0,0.0,calm
6.36,167.3,23.44,0.0,8.42,364.0,26.31,24.07,24.6,57.0,1004.7,0.0,0.0,calm
5.97,167.3,23.44,0.0,8.42,381.0,26.27,24.09,24.6,57.0,1004.8,0.0,0.0,human-tap
8.68,167.4,23.38,0.0,8.43,400.0,26.23,24.07,24.6,57.0,1004.8,1.0,1.0,manual-override
0.0,167.3,23.44,0.06,8.42,355.0,26.29,24.07,24.6,57.0,1004.7,1.0,1.0,manual-override
90.65,167.4,23.38,0.0,8.43,382.0,26.23,24.07,24.6,57.0,1004.8,1.0,1.0,manual-override
128.12,167.3,23.44,0.0,8.42,377.0,26.29,24.07,24.6,57.0,1004.7,0.0,0.0,other
7.54,167.3,23.44,0.0,8.43,372.0,26.29,24.07,24.6,57.0,1004.8,0.0,0.0,human-tap
90.85,167.3,23.44,0.0,8.42,379.0,26.29,24.07,24.6,57.0,1004.7,0.0,0.0,other
0.0,167.3,23.38,0.06,8.43,351.0,26.29,24.03,24.6,57.0,1004.8,0.0,0.0,calm
0.0,167.2,23.44,0.0,8.43,365.0,26.27,24.09,24.6,57.0,1004.9,0.0,0.0,calm
90.65,167.2,23.44,0.06,8.42,377.0,26.29,24.09,24.6,57.0,1004.8,0.0,0.0,other
90.71,167.2,23.44,0.0,8.42,378.0,26.23,24.07,24.6,57.0,1004.8,0.0,0.0,human-tap
0.0,167.3,23.44,0.06,8.42,369.0,26.23,24.07,24.6,57.0,1004.7,0.0,0.0,calm
0.0,167.2,23.44,0.0,8.42,363.0,26.31,24.07,24.6,57.0,1004.7,0.0,0.0,calm
5.98,167.2,23.44,0.13,8.42,362.0,26.23,24.03,24.6,57.0,1004.8,0.0,0.0,calm
0.0,167.3,23.44,0.06,8.42,384.0,26.23,24.07,24.6,57.0,1004.8,0.0,0.0,calm
128.08,167.3,23.38,0.06,8.43,365.0,26.27,24.09,24.6,57.0,1004.8,0.0,0.0,other
90.64,167.2,23.44,0.0,8.42,380.0,26.23,24.09,24.6,57.0,1004.8,0.0,0.0,human-tap
9.58,167.2,23.44,0.0,8.42,383.0,26.23,24.07,24.6,57.0,1004.8,0.0,0.0,calm
7.49,167.2,23.44,0.0,8.42,368.0,26.23,24.07,24.6,57.0,1004.8,0.0,0.0,tds-spike
5.98,167.3,23.44,0.06,8.42,383.0,26.27,24.03,24.6,57.0,1004.8,0.0,0.0,tds-spike
90.6,167.2,23.38,0.06,8.43,359.0,26.31,24.09,24.6,57.0,1004.8,0.0,0.0,tds-spike
0.0,167.0,23.38,0.06,8.43,383.0,26.29,24.07,24.6,57.0,1004.8,0.0,0.0,tds-spike
90.71,167.2,23.44,0.06,8.42,356.0,26.29,24.09,24.6,57.0,1004.8,0.0,0.0,tds-spike
0.0,166.8,23.44,0.06,8.43,383.0,26.31,24.03,24.6,57.0,1004.9,0.0,0.0,tds-spike
90.61,167.0,23.44,0.0,8.42,391.0,26.27,24.03,24.6,57.0,1004.7,0.0,0.0,tds-spike
0.0,166.9,23.38,0.06,8.43,361.0,26.23,24.09,24.6,57.0,1004.8,0.0,0.0,tds-spike
0.0,166.9,23.44,0.06,8.42,368.0,26.31,24.07,24.6,57.0,1004.8,0.0,0.0,tds-spike
0.0,166.9,23.44,0.0,8.42,360.0,26.29,24.09,24.6,57.0,1004.8,0.0,0.0,tds-spike
0.0,166.9,23.44,0.06,8.42,375.0,26.29,24.07,24.6,57.0,1004.8,0.0,0.0,tds-spike
5.17,166.9,23.44,0.0,8.42,368.0,26.27,24.09,24.6,57.0,1004.8,0.0,0.0,tds-spike
8.99,166.9,23.44,0.06,8.42,356.0,26.27,24.09,24.6,57.0,1004.8,0.0,0.0,human-tap
0.0,166.8,23.44,0.0,8.42,382.0,26.23,24.07,24.6,57.0,1004.7,0.0,0.0,calm
0.0,166.8,23.38,0.06,8.43,348.0,26.31,24.11,24.6,57.0,1004.8,0.0,0.0,calm
0.0,166.8,23.44,0.06,8.42,370.0,26.27,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,166.8,23.44,0.06,8.43,385.0,26.23,24.07,24.6,57.0,1004.9,0.0,0.0,calm
128.06,166.8,23.44,0.06,8.42,369.0,26.23,24.07,24.6,57.0,1004.7,0.0,0.0,other
8.89,166.8,23.44,0.0,8.42,380.0,26.23,24.07,24.6,57.0,1004.8,0.0,0.0,human-tap
5.61,166.9,23.38,0.0,8.44,371.0,26.23,24.07,24.6,57.0,1004.8,0.0,0.0,human-tap
5.11,166.9,23.44,0.0,8.42,363.0,26.27,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,167.1,23.44,0.06,8.42,368.0,26.23,24.07,24.6,57.0,1004.7,0.0,0.0,calm
0.0,167.1,23.44,0.0,8.42,385.0,26.21,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,167.1,23.44,0.06,8.43,353.0,26.23,24.11,24.6,57.0,1004.8,0.0,0.0,calm
5.29,167.0,23.44,0.0,8.43,368.0,26.27,24.03,24.6,57.0,1004.9,0.0,0.0,calm
0.0,167.1,23.44,0.06,8.42,371.0,26.27,24.07,24.6,57.0,1004.8,0.0,0.0,calm
0.0,166.6,23.44,0.06,8.42,391.0,26.29,24.09,24.6,57.0,1004.8,0.0,0.0,calm
90.62,166.5,23.44,0.0,8.42,379.0,26.21,24.03,24.6,57.0,1004.8,0.0,0.0,other
0.0,166.5,23.44,0.0,8.42,375.0,26.29,24.03,24.6,57.0,1004.8,0.0,0.0,calm
90.58,166.4,23.44,0.0,8.42,382.0,26.21,24.07,24.6,57.0,1004.8,0.0,0.0,other
0.0,166.3,23.38,0.0,8.43,372.0,26.27,24.07,24.6,57.0,1004.8,0.0,0.0,calm
9.43,166.5,23.44,0.06,8.42,371.0,26.23,24.07,24.6,57.0,1004.8,0.0,0.0,calm
6.51,166.4,23.44,0.06,8.42,380.0,26.29,24.03,24.6,57.0,1004.8,0.0,0.0,human-tap
5.72,166.3,23.44,0.06,8.42,381.0,26.29,24.07,24.6,57.0,1004.8,0.0,0.0,human-tap
0.0,166.5,23.44,0.0,8.42,377.0,26.27,24.07,24.6,57.0,1004.7,0.0,0.0,calm
90.52,166.3,23.44,0.06,8.42,383.0,26.27,24.03,24.6,57.0,1004.7,0.0,0.0,other
5.46,166.5,23.44,0.06,8.42,371.0,26.27,24.07,24.6,57.0,1004.7,0.0,0.0,human-tap
0.0,166.3,23.44,0.06,8.42,369.0,26.23,24.07,24.6,57.0,1004.7,0.0,0.0,calm
0.0,166.2,23.44,0.0,8.42,377.0,26.29,24.07,24.6,57.0,1004.7,0.0,0.0,calm
90.95,166.2,23.44,0.06,8.42,371.0,26.27,24.03,24.6,57.0,1004.8,0.0,0.0,other
6.36,166.3,23.44,0.06,8.43,361.0,26.29,24.09,24.6,57.0,1004.8,0.0,0.0,human-tap
8.35,166.1,23.44,0.06,8.42,372.0,26.29,24.09,24.6,57.0,1004.8,0.0,0.0,human-tap
90.73,166.2,23.44,0.06,8.42,372.0,26.23,24.07,24.6,57.0,1004.8,0.0,0.0,other
90.65,166.2,23.44,0.06,8.43,377.0,26.29,24.07,24.6,57.0,1004.8,0.0,0.0,human-tap
0.0,166.1,23.44,0.06,8.42,383.0,26.29,24.07,24.6,57.0,1004.7,0.0,0.0,calm
90.58,166.2,23.44,0.0,8.42,380.0,26.27,24.07,24.6,57.0,1004.8,0.0,0.0,other
91.11,166.0,23.44,0.0,8.43,365.0,26.27,24.11,24.6,57.0,1004.8,0.0,0.0,human-tap
156.77,166.1,23.44,0.06,8.42,393.0,26.21,24.03,24.6,57.0,1004.7,0.0,0.0,other
9.16,166.2,23.44,0.06,8.42,367.0,26.27,24.03,24.6,57.0,1004.8,0.0,0.0,calm
5.75,166.1,23.44,0.06,8.42,372.0,26.27,24.07,24.6,57.0,1004.8,0.0,0.0,calm
90.67,166.1,23.44,0.06,8.43,383.0,26.31,24.07,24.6,57.0,1004.8,0.0,0.0,disturbance
128.28,165.9,23.38,0.13,8.43,367.0,26.31,24.07,24.6,57.0,1004.8,0.0,0.0,disturbance
0.0,166.2,23.44,0.06,8.42,376.0,26.31,24.07,24.6,57.0,1004.8,0.0,0.0,calm
0.0,166.1,23.44,0.06,8.42,363.0,26.29,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,166.0,23.44,0.06,8.43,389.0,26.27,24.09,24.6,57.0,1004.8,0.0,0.0,calm
0.0,166.0,23.44,0.06,8.43,367.0,26.27,24.07,24.6,57.0,1004.8,0.0,0.0,calm
90.69,166.0,23.44,0.06,8.42,378.0,26.29,24.09,24.6,57.0,1004.8,0.0,0.0,other
0.0,166.0,23.44,0.0,8.42,362.0,26.27,24.07,24.6,57.0,1004.7,0.0,0.0,calm
